id,data_type,trait,pole,topic,rep,text,word_count,is_english,contains_banned,validation_passed
A_Conscientiousness_Conscientious_0_choosing a new book or TV,A_explicit,Conscientiousness,Conscientious,choosing a new book or TV show to start,0,"Before making a selection, he reads multiple critical reviews and compares genre rankings to ensure his choice is a productive use of his leisure time. His disciplined approach to entertainment prevents him from making an impulsive decision, as he carefully evaluates each plot summary against his personal standards.",48,true,,true
B_Conscientiousness_Conscientious_0_choosing a new book or TV,B_implicit,Conscientiousness,Conscientious,choosing a new book or TV show to start,0,"Before selecting a series, I conduct a thorough assessment of the plot summaries and viewer ratings to ensure the investment of my time is worthwhile. I create a prioritized list of potential titles, cross-referencing reviews against my personal goals for learning. This structured approach ensures I finish every chapter or episode I begin, maintaining a steady and purposeful pace.",59,true,false,true
C_Conscientiousness_Impulsive_0_choosing a new book or TV,C_baseline,Conscientiousness,Impulsive,choosing a new book or TV show to start,0,"I’ll just grab whatever’s on top of the pile or click the first thing that pops up on the screen. I don’t bother checking reviews or anything like that. If the first five minutes don't grab me, I’ll just flip to something else. Planning out what to watch is way too much work.",53,true,false,true
A_Conscientiousness_Conscientious_1_choosing a new book or TV,A_explicit,Conscientiousness,Conscientious,choosing a new book or TV show to start,1,"Thoroughly investigating every critical review and demographic rating before committing his time, Marcus displays immense conscientiousness when selecting a new television series. He avoids making any impulsive choices, instead opting to cross-reference multiple literary databases to ensure that his next narrative investment aligns perfectly with his disciplined intellectual standards.",49,true,,true
B_Conscientiousness_Conscientious_1_choosing a new book or TV,B_implicit,Conscientiousness,Conscientious,choosing a new book or TV show to start,1,"I have already narrowed my selection down to three potential series by cross-referencing recent critical reviews with my existing schedule. Although I feel a bit restless tonight, I must still verify that the episode lengths align with my bedtime. I typed a list of pros for each option to ensure my time is spent effectively.",55,true,false,true
C_Conscientiousness_Impulsive_1_choosing a new book or TV,C_baseline,Conscientiousness,Impulsive,choosing a new book or TV show to start,1,"I just pick whatever's right there on the pile or top of the feed, you know? I can't bother with reviews or lists. If the first five minutes don't grab me, I’ll just flip to something else entirely. Usually, I've got three different shows half-finished anyway, but who really cares about finishing things?",53,true,false,true
A_Conscientiousness_Conscientious_2_choosing a new book or TV,A_explicit,Conscientiousness,Conscientious,choosing a new book or TV show to start,2,"Before committing to a new television series, he exhibits high levels of conscientiousness by meticulously cross-referencing critical reviews and episode ratings to ensure the investment of his time is justified. He remains disciplined in his selection process, refusing to make an impulsive choice that might disrupt his carefully scheduled evening.",50,true,,true
B_Conscientiousness_Conscientious_2_choosing a new book or TV,B_implicit,Conscientiousness,Conscientious,choosing a new book or TV show to start,2,"I spent several evenings examining reviews and cross-referencing ratings across three different platforms to ensure this series warrants my time. I have structured my upcoming week to accommodate two episodes nightly, ensuring I maintain my established routine. Such a thorough preliminary evaluation prevents wasted hours on subpar narratives that lack substance.",51,true,false,true
C_Conscientiousness_Impulsive_2_choosing a new book or TV,C_baseline,Conscientiousness,Impulsive,choosing a new book or TV show to start,2,"I honestly just grab whatever is right in front of me or looks colorful. I can't deal with reading summaries or checking reviews first. Half the time, I start something and forget about it ten minutes later because something else caught my eye. I just want whatever's fun right this second, you know?",53,true,false,true
A_Conscientiousness_Conscientious_0_reflecting on a goal they,A_explicit,Conscientiousness,Conscientious,reflecting on a goal they have for next year,0,"Determined to achieve her professional certification by next December, she has already drafted a meticulous monthly roadmap and allocated specific study hours for every single weekend. Rather than succumbing to any impulsive distractions, she remains entirely disciplined, viewing her structured timeline as a fundamental commitment to her long-term success.",49,true,,true
B_Conscientiousness_Conscientious_0_reflecting on a goal they,B_implicit,Conscientiousness,Conscientious,reflecting on a goal they have for next year,0,"I have already mapped out a comprehensive timeline for my upcoming professional certification. Every evening at seven, I will dedicate two hours to reviewing the technical requirements. I have predated all my study milestones in my planner to ensure I remain exactly on track, leaving nothing to chance or last-minute pressure.",51,true,false,true
